2025-05-17 09:50:56	0,000	0,020	0,090	1,860	2,240	0,280	UV
2025-05-17 09:50:56	0,000	0,020	0,090	1,860	2,230	0,280	UV
2025-05-17 09:50:56	0,000	0,020	0,090	1,860	2,240	0,280	UV
2025-05-17 09:50:56	0,000	0,020	0,090	1,860	2,240	0,270	UV
2025-05-17 09:50:56	0,000	0,020	0,090	1,860	2,240	0,270	UV
2025-05-17 09:50:56	0,000	0,020	0,090	1,860	2,240	0,270	UV
2025-05-17 09:50:56	0,000	0,020	0,080	1,860	2,240	0,270	UV
2025-05-17 09:50:56	0,000	0,020	0,090	1,860	2,240	0,270	UV
2025-05-17 09:50:56	0,000	0,020	0,080	1,860	2,240	0,270	UV
2025-05-17 09:50:56	0,000	0,020	0,080	1,860	2,240	0,270	UV
2025-05-17 09:50:56	0,000	0,020	0,080	1,860	2,240	0,270	UV
2025-05-17 09:50:56	0,000	0,020	0,080	1,860	2,240	0,270	UV
2025-05-17 09:50:56	0,000	0,020	0,080	1,860	2,240	0,270	UV
2025-05-17 09:50:56	0,000	0,020	0,080	1,860	2,240	0,260	UV
2025-05-17 09:50:56	0,000	0,020	0,080	1,860	2,230	0,260	UV
2025-05-17 09:50:56	0,000	0,020	0,080	1,850	2,230	0,250	UV
2025-05-17 09:50:56	0,000	0,020	0,080	1,850	2,230	0,250	UV
2025-05-17 09:50:56	0,000	0,020	0,080	1,850	2,230	0,250	UV
2025-05-17 09:50:56	0,000	0,020	0,080	1,850	2,230	0,250	UV
2025-05-17 09:50:56	0,000	0,020	0,080	1,850	2,230	0,250	UV
2025-05-17 09:50:56	0,000	0,020	0,080	1,850	2,230	0,240	UV
2025-05-17 09:50:56	0,000	0,020	0,080	1,850	2,230	0,240	UV
2025-05-17 09:50:56	0,000	0,010	0,080	1,850	2,230	0,240	UV
2025-05-17 09:50:56	0,000	0,020	0,080	1,850	2,230	0,240	UV
2025-05-17 09:50:56	0,000	0,020	0,080	1,850	2,230	0,240	UV
2025-05-17 09:50:56	0,000	0,010	0,070	1,850	2,230	0,240	UV
2025-05-17 09:50:56	0,000	0,020	0,070	1,850	2,230	0,240	UV
2025-05-17 09:50:56	0,000	0,020	0,080	1,850	2,230	0,240	UV
2025-05-17 09:50:56	0,000	0,010	0,080	1,850	2,230	0,240	UV
2025-05-17 09:50:56	0,000	0,020	0,070	1,850	2,230	0,240	UV
2025-05-17 09:50:56	1,430	1,440	1,510	1,010	0,020	0,000	Green
2025-05-17 09:50:56	1,430	1,440	1,510	1,000	0,020	0,000	Green
2025-05-17 09:50:56	1,430	1,440	1,510	1,000	0,020	0,000	Green
2025-05-17 09:50:56	1,430	1,440	1,510	0,990	0,020	0,000	Green
2025-05-17 09:50:56	1,420	1,440	1,510	0,990	0,020	0,000	Green
2025-05-17 09:50:56	1,430	1,440	1,500	0,990	0,010	0,000	Green
2025-05-17 09:50:56	1,430	1,440	1,500	0,990	0,010	0,000	Green
2025-05-17 09:50:56	1,420	1,440	1,500	0,980	0,020	0,000	Green
2025-05-17 09:50:56	1,430	1,440	1,510	0,980	0,010	0,000	Green
2025-05-17 09:50:56	1,430	1,440	1,510	0,980	0,010	0,000	Green
2025-05-17 09:50:56	1,430	1,440	1,500	0,970	0,010	0,000	Green
2025-05-17 09:50:56	1,430	1,440	1,500	0,970	0,010	0,000	Green
2025-05-17 09:50:56	1,430	1,440	1,510	0,970	0,010	0,000	Green
2025-05-17 09:50:56	1,420	1,440	1,500	0,970	0,010	0,000	Green
2025-05-17 09:50:56	1,430	1,440	1,510	0,970	0,010	0,000	Green
2025-05-17 09:50:56	1,420	1,440	1,500	0,950	0,010	0,000	Green
2025-05-17 09:50:56	1,420	1,440	1,500	0,950	0,010	0,000	Green
2025-05-17 09:50:56	1,420	1,440	1,500	0,950	0,010	0,000	Green
2025-05-17 09:50:56	1,420	1,440	1,500	0,950	0,010	0,000	Green
2025-05-17 09:50:56	1,420	1,440	1,500	0,950	0,010	0,000	Green
2025-05-17 09:50:56	1,420	1,440	1,500	0,940	0,010	0,000	Green
2025-05-17 09:50:56	1,420	1,440	1,500	0,950	0,010	0,000	Green
2025-05-17 09:50:56	1,420	1,440	1,500	0,940	0,010	0,000	Green
2025-05-17 09:50:56	1,420	1,440	1,500	0,940	0,010	0,000	Green
2025-05-17 09:50:56	1,430	1,440	1,500	0,940	0,010	0,000	Green
2025-05-17 09:50:56	1,420	1,440	1,500	0,940	0,010	0,000	Green
2025-05-17 09:50:56	1,420	1,440	1,500	0,940	0,010	0,000	Green
2025-05-17 09:50:56	1,420	1,440	1,500	0,940	0,010	0,000	Green
2025-05-17 09:50:56	1,420	1,440	1,500	0,940	0,010	0,000	Green
2025-05-17 09:50:56	1,420	1,440	1,500	0,940	0,010	0,000	Green
2025-05-17 09:50:56	0,530	0,060	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,520	0,050	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,520	0,050	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,510	0,050	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,510	0,050	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,500	0,050	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,500	0,050	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,490	0,050	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,490	0,050	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,480	0,050	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,480	0,040	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,480	0,040	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,470	0,040	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,470	0,040	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,460	0,040	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,860	0,080	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,850	0,080	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,850	0,080	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,850	0,080	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,850	0,080	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,840	0,080	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,840	0,080	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,830	0,080	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,830	0,080	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,820	0,080	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,820	0,070	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,820	0,070	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,820	0,080	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,810	0,070	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	0,810	0,070	0,000	0,000	0,000	0,000	Red
2025-05-17 09:50:56	1,440	1,490	1,330	1,770	1,920	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,330	1,770	1,920	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,330	1,770	1,920	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,330	1,770	1,920	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,330	1,770	1,910	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,330	1,760	1,910	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,330	1,770	1,910	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,330	1,770	1,900	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,330	1,770	1,900	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,330	1,760	1,890	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,330	1,760	1,890	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,330	1,760	1,880	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,330	1,760	1,870	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,330	1,760	1,870	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,330	1,760	1,870	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,330	1,760	1,860	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,330	1,760	1,850	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,320	1,760	1,850	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,330	1,760	1,850	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,320	1,760	1,850	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,320	1,760	1,840	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,330	1,760	1,840	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,330	1,760	1,840	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,320	1,760	1,830	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,320	1,760	1,830	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,320	1,760	1,830	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,320	1,760	1,820	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,320	1,760	1,820	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,320	1,760	1,820	0,000	White
2025-05-17 09:50:56	1,440	1,490	1,320	1,760	1,820	0,000	White
2025-05-17 09:50:56	0,630	1,430	0,100	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	0,620	1,430	0,100	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	0,610	1,430	0,090	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	0,610	1,430	0,090	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	0,600	1,430	0,090	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	0,590	1,430	0,090	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	0,590	1,430	0,090	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	0,580	1,420	0,090	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	0,580	1,430	0,090	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	0,570	1,430	0,090	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	0,570	1,420	0,090	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	0,550	1,420	0,090	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	0,550	1,420	0,090	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	0,540	1,420	0,090	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	0,530	1,420	0,090	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	1,310	1,390	0,130	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	1,310	1,390	0,140	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	1,310	1,390	0,130	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	1,300	1,390	0,130	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	1,300	1,390	0,130	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	1,300	1,390	0,130	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	1,300	1,390	0,130	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	1,300	1,390	0,130	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	1,300	1,390	0,130	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	1,300	1,390	0,130	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	1,290	1,390	0,130	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	1,290	1,380	0,130	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	1,290	1,380	0,130	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	1,290	1,380	0,130	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	1,290	1,380	0,120	0,000	0,000	0,000	Orange
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
2025-05-17 09:50:56	0,000	0,000	0,000	0,000	0,000	0,000	Dark
